"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Haïti","HTI","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","53004","54384","56040","57902","59958","62224","64646","67219","69899","72581","75223","77813","80308","82710","85055","87340","89557","91703","93756","95670","97428","99046","100536","101907","103162","104304","105359","106362","107318","108201","109029","109818","110600","111470","112558","113964","115687","117725","120100","122844","125976","129525","133516","137832","142180","146551","151032","155594","160261","165026","167931","170666","174989","179326","183695","188212","193140","198348","203845","209602","214652","218861","223728","229896","236760",
"Hongrie","HUN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","376390","385990","395886","407559","422042","436329","450967","465831","478454","488437","496696","504829","514949","526463","538402","550012","559981","569663","577592","582675","578647","562141","541548","520453","509501","511198","516539","523451","531205","532407","532558","538165","541588","544039","547465","552380","556533","559434","562626","564808","566453","567418","567388","567494","568575","571764","576323","582023","588541","596346","602520","611005","622517","634497","648229","662700","676752","688930","703027","723291","742825","753079","759378","767118","772308",
"BIRD seulement","IBD","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","31820678","32096742","32705473","33517220","34339240","35243714","36271073","37381157","38605903","39902954","41209749","42581913","44028025","45522315","47090172","48698513","50284112","51874983","53535500","55272834","56873807","58192534","59427227","60703238","62109153","63674028","65374504","67194134","69164005","71411022","73838469","76346036","79125307","82168410","85293197","88462692","91649422","94884889","98201669","101477046","104741880","108112273","111610388","115118523","118422688","121554936","124641375","127494595","130020108","132532963","135354930","138762059","142887940","147550440","152957412","159328623","166212115","173704400","181673347","189950691","198056793","204887679","212150927","220200212","227437015",
"BIRD et IDA","IBT","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","37737889","38142867","38894931","39860225","40847469","41929199","43147043","44462303","45905868","47429606","48963015","50512779","52140459","53876098","55697292","57566943","59423162","61296987","63259982","65316668","67226606","68839308","70381281","71972768","73690904","75574579","77600684","79761439","82070829","84647649","87409860","90262719","93398944","96806524","100288201","103803956","107342240","110938128","114631253","118300224","121980613","125785745","129737360","133717597","137500637","141121325","144716819","148101130","151176212","154262471","157694730","161762618","166582410","171891096","177951991","185013331","192651598","200970878","209855137","219116582","228120514","235795043","244065672","253272549","261711476",
"IDA totale","IDA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","5917211","6046125","6189458","6343005","6508229","6685485","6875970","7081146","7299965","7526652","7753266","7930866","8112434","8353783","8607120","8868430","9139050","9422004","9724482","10043834","10352799","10646774","10954054","11269530","11581751","11900551","12226180","12567305","12906824","13236627","13571391","13916683","14273637","14638114","14995004","15341264","15692818","16053239","16429584","16823178","17238733","17673472","18126972","18599074","19077949","19566389","20075444","20606535","21156104","21729508","22339800","23000559","23694470","24340656","24994579","25684708","26439483","27266478","28181790","29165891","30063721","30907364","31914745","33072337","34274461",
"IDA mélange","IDB","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1914323","1968506","2026355","2087617","2149964","2213357","2280066","2349621","2421877","2496677","2572307","2643443","2714833","2792531","2873093","2957162","3045040","3138396","3238059","3344311","3455773","3567560","3677753","3785117","3894113","4011455","4134402","4260371","4390195","4526158","4670461","4819826","4970510","5126520","5284219","5439436","5592594","5741331","5889688","6039510","6195684","6359028","6521832","6688182","6860101","7030877","7203352","7386500","7581406","7786534","8000937","8220443","8433568","8624777","8792522","8965723","9157867","9373386","9627015","9905137","10145304","10378745","10683726","11032447","11395977",
"Indonésie","IDN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","971171","1029466","1090861","1155612","1223973","1282702","1341522","1415055","1493490","1574587","1655379","1734781","1815328","1898506","1983623","2070170","2157360","2244518","2330818","2414941","2495930","2573373","2648581","2724019","2801779","2883290","2969200","3060175","3157529","3262819","3377763","3503004","3637365","3779690","3927683","4078994","4231772","4385805","4541420","4697552","4855494","5016204","5178930","5340951","5494573","5641849","5785059","5919393","6045274","6164279","6277452","6389076","6499015","6606833","6711838","6831623","6984208","7165174","7373740","7611871","7819639","7957848","8190724","8553368","8938940",
"IDA seulement","IDX","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","4002888","4077619","4163103","4255388","4358265","4472128","4595904","4731525","4878088","5029975","5180959","5287423","5397601","5561252","5734027","5911268","6094010","6283608","6486423","6699523","6897026","7079214","7276301","7484413","7687638","7889096","8091778","8306934","8516629","8710469","8900930","9096857","9303127","9511594","9710785","9901828","10100224","10311908","10539896","10783668","11043049","11314444","11605140","11910892","12217848","12535512","12872092","13220035","13574698","13942974","14338863","14780116","15260902","15715879","16202057","16718985","17281616","17893092","18554775","19260754","19918417","20528619","21231019","22039890","22878484",
"Île de Man","IMN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3356","3407","3443","3485","3546","3636","3738","3844","3967","4121","4293","4447","4567","4687","4827","4974","5099","5186","5261","5338","5410","5445","5416","5356","5338","5365","5392","5414","5421","5428","5441","5438","5413","5387","5366","5347","5333","5309","5285","5288","5310","5371","5464","5564","5693","5847","5983","6102","6239","6421","6646","6917","7226","7501","7725","7921","8086","8241","8401","8546","8671","8747","8845","9010","9186",
"Inde","IND","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","7157739","7425646","7732337","8060126","8382471","8676153","8942142","9193537","9451541","9733212","10039668","10364157","10706681","11062465","11418816","11772323","12117959","12453130","12777215","13099984","13424581","13744938","14063704","14381349","14695839","15008193","15321726","15639915","15970023","16320813","16696994","17099983","17533214","17996644","18485241","18998751","19537697","20098831","20680847","21283275","21902083","22540796","23202702","23873877","24535380","25179459","25818074","26465299","27134963","27847122","28616003","29448014","30340529","31310167","32534945","34019075","35603764","37281347","39045735","40885983","42612350","43841398","45281873","47281658","49320623",
"Non classifié","INX","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlande","IRL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","150486","150483","150025","149537","149487","150137","150181","149934","149986","149864","150314","151319","151778","151916","152811","154853","157344","159599","161814","163437","164600","165902","166576","166759","167760","168558","169056","170262","171676","172805","173474","174107","174792","175151","175536","176220","177397","179114","180798","182223","184108","186848","189913","193377","197682","201805","205890","211351","218333","226490","235073","244372","254525","265048","275627","286107","297028","308281","320026","332474","344669","356940","371773","388150","403107",
"Iran, République islamique d’","IRN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","447171","445013","443006","442039","443347","446888","452464","460046","468962","478649","488994","499809","511058","522858","535131","547867","560654","573780","587054","600563","614979","637418","660016","676220","696369","721571","751908","787172","824655","862254","899849","936770","970696","996613","1024545","1062545","1104175","1148170","1194362","1242197","1291206","1342398","1396340","1451242","1506161","1561432","1617684","1675919","1736987","1802080","1872292","1948776","2032679","2124614","2238199","2373591","2516839","2665604","2814392","2960051","3076847","3178828","3315024","3482568","3663114",
"Iraq","IRQ","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","99130","105198","111471","117980","124822","132076","139694","147655","155887","164276","172812","181441","190103","198684","206724","214142","221351","228510","235509","242012","247760","252220","255790","259515","263043","264059","264656","265560","264193","262733","257419","252183","253298","260029","267279","271199","275341","279854","285092","291109","297819","304754","312568","320607","328815","338271","340642","338243","346365","361410","375496","390646","409437","431096","450016","466700","484636","506486","532967","560550","578886","593793","610936","624682","641682",
"Islande","ISL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","6388","6614","6841","7065","7252","7431","7586","7719","7901","8118","8289","8444","8604","8735","8895","9099","9317","9529","9750","9959","10117","10248","10397","10550","10700","10903","11190","11440","11630","11847","12093","12321","12570","12881","13184","13487","13776","14039","14250","14436","14664","14888","15104","15334","15554","15754","15996","16341","16741","17195","17727","18331","19048","19778","20513","21356","22121","22881","23782","24697","25619","26653","27896","28677","29307",
"Israël","ISR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","50708","54728","58866","62312","66291","70307","74013","79428","83481","88400","94520","101142","107548","115737","122908","129635","136306","142731","148829","155763","162071","166513","169710","171382","171480","174584","178417","181825","185063","188173","194972","208298","216318","222865","229206","235717","241761","247030","251541","256535","262751","269533","276996","284288","290632","296425","301819","306143","310174","318266","327365","340648","357672","374450","390367","407570","426032","444297","462027","479287","495268","510069","525104","546603","560068",
"Italie","ITA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2038900","2069902","2100002","2125828","2160979","2206163","2257125","2312146","2363118","2414984","2479055","2549985","2615532","2675612","2739752","2803259","2860552","2918159","2978847","3036404","3064989","3065618","3045922","2999075","2962173","2995985","3069137","3146712","3237650","3332111","3426695","3521822","3611888","3691985","3842472","3921482","3936080","4019882","4090763","4161657","4239703","4320037","4406819","4506984","4625346","4744079","4852953","4943513","5016187","5087893","5163479","5259470","5375722","5494760","5611515","5710040","5792818","5865599","5963710","6017849","6074695","6130172","6197629","6281135","6400684",
"Jamaïque","JAM","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","28527","30275","31944","33642","35522","37615","39934","42465","45005","47288","49194","51138","53054","54675","56370","58284","60404","62695","64954","66866","68291","69263","69856","70020","70008","70068","70223","70589","71044","71480","71871","72138","71820","71058","70427","69885","69513","69397","69367","69212","68896","68507","68094","67819","67862","68274","69013","70052","71353","72863","74541","76292","77964","79417","80334","81270","82704","84172","85684","87427","89562","91379","93663","97225","100969",
"Jordanie","JOR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","18680","19157","19514","19809","20170","20728","21501","22438","23438","24355","25053","25524","25844","26076","26257","26384","26468","26545","26650","26825","27143","27627","28260","29028","29912","30907","32014","33246","34625","36204","39454","43151","45900","48892","51974","54975","57830","60630","63538","66669","70087","73859","77967","82339","86985","91746","100291","108826","113687","118336","123115","128553","133029","137863","144397","155469","167825","177510","187893","198164","207630","216467","227045","240429","253740",
"Japon","JPN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2284830","2355315","2428844","2507396","2594325","2687077","2791483","2904301","2998936","3088952","3169005","3296966","3422637","3543970","3659622","3777758","3901422","4032471","4168714","4302333","4427861","4552689","4679132","4794822","4931698","5083682","5216972","5367726","5549575","5778247","6043438","6335265","6636400","6936043","7239272","7549400","7881396","8232552","8582925","8923649","9277788","9649975","10004683","10317162","10634017","11030576","11455508","11855342","12232125","12528964","12726650","13039871","13544253","14069647","14538769","14947590","15305455","15577371","15778385","15925334","16050394","16149430","16178396","16183234","16234342",
"Kazakhstan","KAZ","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","229329","227721","226227","224894","223901","223447","223535","224216","225521","227351","229720","232657","236081","239955","244319","249063","255646","263411","269432","325270","375414","367900","358912","349316","339970","331251","318258","302200","290396","288438","295113","305475","318865","333191","345181","353162","356446","353729","346361","342552","347247","358536","374750","391523","404923","413545","416501","411877","398821","382624","370659","366805","371715","382804","397742","415444","434949","455671","478037","503171","527572","546991","573269","610571","650683",
"Kenya","KEN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","139807","137786","136174","135076","134413","134108","134227","134843","135837","137049","138407","139663","140993","142804","145141","147856","150724","154379","159077","164070","169287","174708","180466","186854","193417","199944","206493","213052","219718","226432","233036","239094","244659","250060","255633","261360","266841","271988","276905","282128","287602","293120","298115","302319","306596","311257","316614","322718","329981","339024","352571","373419","398420","426624","460227","493333","516165","537730","571582","606382","628017","645629","669125","696461","725293",
"République kirghize","KGZ","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","60117","59597","58824","58117","57510","56927","56558","56310","56159","55887","55361","54758","54180","53636","53350","53229","53310","53623","53944","54036","53805","53310","52602","51808","51964","53349","55154","57354","60187","63722","67285","71212","75649","79787","83369","86680","89595","92043","94265","95788","97152","98983","101006","103156","105167","106477","106894","106019","103538","99494","97222","100405","108526","118314","128490","138326","144655","146357","147409","148972","148403","146594","149758","158682","168634",
"Cambodge","KHM","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","67506","69507","71608","73822","76125","78485","80925","83424","85975","88576","90316","91142","91918","92688","93460","89237","80982","73922","67083","64314","66010","68058","70064","72091","74156","76243","78403","80766","83286","85836","88435","91097","93889","96874","100481","105199","111087","118165","125622","132893","140242","147577","154980","162569","170538","178926","187500","196379","205367","214477","224065","234135","244953","256638","269235","282693","296569","310701","325069","339521","353815","368085","384156","402926","423418",
"Kiribati","KIR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","988","976","967","965","970","980","1002","1036","1065","1075","1068","1057","1043","1024","1002","983","966","939","901","890","907","918","931","944","959","978","998","1013","1026","1040","1052","1064","1079","1102","1129","1163","1193","1210","1222","1224","1219","1227","1244","1266","1296","1334","1375","1419","1461","1498","1529","1552","1570","1592","1621","1654","1695","1739","1781","1824","1871","1923","1997","2099","2209",
"Saint-Kitts-et-Nevis","KNA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","903","916","927","945","967","992","1019","1045","1074","1101","1129","1171","1218","1264","1312","1360","1408","1462","1523","1582","1622","1643","1650","1650","1654","1664","1669","1671","1674","1679","1688","1683","1653","1621","1590","1563","1537","1515","1501","1499","1504","1497","1476","1455","1437","1426","1427","1434","1448","1469","1493","1490","1484","1512","1548","1588","1640","1716","1815","1920","2025","2108","2169","2243","2334",
"Corée, République de","KOR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","311222","324106","338748","352382","362687","371904","379012","386239","394689","401809","413085","429427","446646","462366","477221","489671","500992","512593","523811","535709","549638","569056","592186","612140","629745","652106","679300","706489","735963","767287","797014","827262","860482","896285","937161","980198","1025176","1081153","1143579","1214552","1298453","1387257","1478180","1573447","1671111","1763410","1863842","1968746","2069806","2160932","2256728","2354626","2445751","2546076","2659956","2772730","2880606","3013674","3169318","3330509","3522204","3724242","3920261","4132310","4367863",
"Koweït","KWT","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3740","4060","4363","4621","4884","5151","5506","5956","6415","6850","7236","7537","7778","8041","8386","8849","9148","9254","9403","9574","9798","10067","10345","10652","11116","11725","12820","14554","16588","18949","15965","14795","19189","19016","15147","12121","11920","12865","13936","15100","16281","17384","18318","19019","19465","20168","21512","23132","24759","26365","27968","30583","34565","39224","44881","52447","62018","73741","88045","102429","112923","87790","64997","75952","81127",
"Amérique latine et Caraïbes (hors revenu élevé)","LAC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2890441","2978357","3077535","3185235","3297918","3416333","3541599","3671618","3803847","3935951","4068675","4209419","4359482","4511144","4666102","4828680","4997375","5170432","5345471","5518640","5684652","5855430","6036436","6221770","6414043","6615079","6832074","7067685","7317612","7579662","7835311","8081154","8333480","8597638","8882613","9183922","9496308","9822104","10153750","10491853","10842029","11213899","11609670","12021670","12452934","12905753","13378495","13858333","14339858","14835470","15348618","15883498","16454573","17066278","17719661","18402199","19091346","19810324","20577137","21369583","22050972","22560252","23186664","24055204","25025320",
"République démocratique populaire lao","LAO","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","27201","28079","29002","29939","30906","31935","33010","34157","35355","36547","37716","38871","40009","41144","42321","43512","44635","45719","46831","48018","49349","50839","52446","54126","55840","57578","59344","61116","62877","64627","66350","68066","69786","71483","73118","74680","76192","77579","78840","80075","81334","82663","84067","85457","86726","88026","90597","94376","98277","102359","106685","111261","116063","121102","126501","129594","130669","132742","135696","139454","143365","147709","153233","159484","166090",
"Liban","LBN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","48562","48842","49126","49393","49708","50072","50556","51123","51814","52636","53454","54386","55404","56474","57677","58682","57826","57285","58549","59372","59734","59695","58235","56534","56127","56340","57313","58735","60238","62152","64367","67029","70174","73428","76716","80089","83536","86948","90272","93499","96584","99527","102184","104818","107620","110284","113092","116245","119231","122037","124685","127867","133729","149936","169943","184320","197227","208647","217970","225031","231189","235479","240847","249448","258338",
"Libéria","LBR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","17222","17695","18177","18675","19194","19741","20313","20912","21535","22174","22833","23502","24183","24894","25642","26424","27230","28086","28987","29900","30825","31755","32683","33664","34713","35761","36822","37923","39033","40127","35164","30596","32298","33426","33130","33241","34073","36764","40705","43047","44731","46161","47495","47937","48590","50940","53947","56756","59151","61079","62883","65228","67185","68168","68983","69891","71055","72327","73749","75326","76894","78556","80597","82892","85275",
"Libye","LBY","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","35150","35391","35656","35915","36129","36274","36344","36330","36269","36254","36315","36466","36741","37077","37419","37795","38229","38728","39323","40045","40924","41949","43087","44380","45963","47890","50092","52528","55166","58010","61067","64287","67660","71179","74775","78456","82330","86411","90595","94790","98986","103318","107424","110895","114343","117958","120792","124456","128560","131465","133719","135029","135977","137386","139621","142732","145802","148212","149734","151016","152308","153790","157506","163335","170101",
"Sainte-Lucie","LCA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1264","1291","1318","1348","1378","1410","1454","1512","1576","1644","1704","1755","1804","1851","1898","1942","1984","2047","2138","2248","2341","2410","2479","2544","2603","2651","2690","2720","2791","2924","3077","3184","3229","3264","3289","3302","3309","3313","3497","3887","4318","4568","4615","4644","4658","4671","4697","4813","5035","5312","5532","5667","5802","5926","6036","6135","6233","6336","6455","6590","6740","6818","6934","7175","7431",
"Amérique latine et Caraïbes","LCN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3321034","3424164","3539651","3664680","3795064","3931498","4075336","4224467","4376125","4527966","4679763","4838835","5008079","5180388","5357349","5543271","5736840","5936169","6138283","6338615","6531066","6727259","6933752","7145447","7365310","7595755","7845101","8115905","8403554","8706506","9006419","9299237","9600682","9915464","10250765","10601486","10963263","11337948","11718100","12105367","12506390","12930433","13381072","13850901","14341722","14854763","15390057","15934782","16483740","17050096","17635482","18242185","18889632","19584872","20327839","21105876","21893539","22711984","23571951","24471311","25255985","25864545","26596077","27586639","28690083",
"Pays les moins avancés: classement de l’ONU","LDC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3436480","3510334","3589316","3674413","3769383","3875240","3990634","4117213","4253849","4395955","4538680","4641071","4748536","4905995","5069293","5232167","5397277","5565098","5741841","5927232","6103340","6271621","6451154","6636261","6816838","6995409","7171804","7359149","7540569","7706647","7869201","8034712","8207450","8381005","8546354","8705534","8872406","9052372","9250447","9464183","9690570","9927342","10183683","10455477","10728928","11015059","11319256","11632974","11959984","12306321","12674351","13076823","13510467","13943430","14377752","14837335","15336071","15882272","16474445","17105590","17694187","18235058","18858277","19578196","20319816",
"Faible revenu","LIC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1587236","1617008","1648016","1680078","1714322","1751004","1789987","1831967","1876506","1922489","1969817","2018046","2065920","2116888","2174359","2237478","2304003","2373162","2451023","2533083","2604340","2659980","2721536","2797127","2875248","2953444","3031067","3119120","3198917","3267457","3336477","3399177","3473942","3561771","3640950","3718527","3802080","3889277","3989146","4107108","4233752","4368664","4520633","4680573","4839064","4998894","5165415","5331991","5492969","5651361","5817596","5995562","6177857","6354489","6526742","6711464","6900787","7090392","7307506","7556230","7800995","8036154","8310820","8637750","8978517",
"Liechtenstein","LIE","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","573","593","609","621","640","656","666","685","705","706","703","722","742","766","795","823","844","873","916","946","941","940","951","958","973","993","1030","1066","1096","1125","1149","1170","1186","1202","1221","1242","1261","1265","1281","1315","1342","1386","1446","1506","1576","1661","1750","1836","1946","2080","2199","2300","2412","2551","2691","2824","2951","3062","3168","3279","3382","3485","3618","3750","3912",
"Sri Lanka","LKA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","234378","232085","230715","230239","230876","232689","235642","239781","244940","250808","257207","263984","271074","278561","286564","295195","304583","314821","325824","337407","349429","361589","373313","384297","394696","405153","415839","426144","435952","445048","453517","462657","472993","483432","492880","501548","509663","517144","524586","532475","541805","552224","561867","571127","580493","590599","602578","616163","631408","648039","667371","691149","720267","726901","762345","799069","838026","876960","914570","948896","983016","1021683","1051227","1074426","1099874",
"Revenu intermédiaire, tranche inférieure","LMC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","13225834","13647941","14122929","14628074","15138896","15632749","16111606","16589060","17079767","17595423","18130539","18630879","19149213","19736872","20336624","20946017","21561117","22182179","22808171","23444923","24086477","24716339","25345236","25975767","26605625","27241046","27884772","28537220","29206205","29900979","30652153","31418896","32216117","33058559","33937170","34847605","35796851","36781288","37800183","38843902","39903790","40982189","42080214","43193018","44296925","45379596","46468544","47590060","48752648","49987213","51330938","52805334","54405102","56085095","58072386","60403139","62906686","65571992","68440122","71478679","74323398","76561689","79199763","82608417","86096996",
"Revenu faible et intermédiaire","LMY","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","33773219","34061544","34709250","35561277","36416929","37348650","38419699","39578565","40836893","42167534","43526406","44899791","46323366","47850814","49456721","51101106","52733041","54382931","56143652","58032479","59843779","61498308","63161131","64850886","66605896","68489695","70484280","72556246","74706395","77043306","79538398","82031449","84723088","87663384","90738489","93903858","97143037","100487200","104009254","107597630","111187618","114845831","118594547","122343719","125913475","129366245","132860495","136271554","139524236","142814339","146384535","150394230","154982151","160007363","165683853","172296744","179480360","187311255","195714902","204487645","213086085","220495811","228426295","237147655","245047278",
"Lesotho","LSO","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","11580","11657","11779","11933","12107","12298","12563","12892","13216","13545","13886","14239","14617","15037","15508","16054","16665","17329","18058","18861","19741","20698","21722","22793","23891","24989","25995","26893","27755","28593","29406","30188","30958","31728","32493","33242","33981","34739","35506","36231","36871","37353","37603","37597","37369","36955","36347","35568","34665","33688","32718","31822","31072","30563","30367","30044","29557","29314","29307","29508","29847","30110","30494","31133","31755",
"de dividende tardif démographique","LTE","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","18910263","18714257","18802662","19059064","19315301","19672145","20176452","20770428","21446660","22163700","22884209","23651941","24454127","25291781","26201717","27144456","28077628","29036992","30092599","31246892","32293863","33087887","33811226","34563486","35405390","36375276","37442463","38581769","39852214","41343682","42943081","44591883","46448092","48491375","50531586","52594399","54664557","56736849","58908326","61059471","63157889","65303446","67497961","69681223","71709592","73635168","75541118","77243536","78666889","80048573","81644209","83746286","86418134","89454019","92910071","96948467","101302137","106054236","111099093","116271430","121524380","126262390","131155034","135956215","139605716",
"Lituanie","LTU","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","80980","84964","88027","91220","94516","98307","102577","106830","111483","115970","120591","126127","133265","140903","145532","146319","146361","146567","146274","145122","142987","140373","137686","134739","132329","131107","131356","132676","140796","142532","137847","139915","142993","146723","149584","152443","155591","158671","161955","164492","166581","170726","175360","178471","181155","183173","184879","186269","186837","185983","184927","184124","183134","182826","183660","184801","185554","186546","187385","188434","189411","189780","191368","195239","200962",
"Luxembourg","LUX","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","14750","15012","15283","15531","15895","16276","16617","16894","17128","17437","17740","17998","18284","18609","18950","19278","19394","19400","19435","19514","19561","19425","19191","18882","18670","18635","18660","18647","18642","18712","18896","19280","19825","20451","21159","21891","22573","23170","23675","24130","24399","24754","25333","25814","26365","27016","27594","28140","28784","29558","30244","31050","32095","33285","34601","35835","36990","38311","39404","40580","41696","42762","44116","46023","48177",
"Lettonie","LVA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","74490","75486","76032","76723","77967","79623","81432","83839","86992","90277","93079","95735","98728","101018","102833","104287","105399","106608","107475","107392","105904","103376","100618","98610","97077","95516","95031","95249","95651","96004","95825","96423","98693","101403","103090","104602","106808","109113","110899","111958","112906","114065","115998","118519","120687","122310","124066","125338","125438","124986","123956","122905","122749","123549","124790","125970","126900","127629","128216","129133","130522","131092","132438","135752","138081",
"Région administrative spéciale de Macao, Chine","MAC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3078","3156","3210","3305","3683","4096","4200","4250","4345","4489","4679","4550","4449","5399","6642","6551","6513","6500","6535","6675","6939","7206","7517","7927","8263","8359","8405","8517","8540","8589","8731","9134","9728","10267","10799","11301","11616","11826","12123","12422","12674","12916","13080","13179","13440","13920","14615","15262","15903","15973","16515","17657","19280","21356","23917","26220","28012","29340","31471","34029","37092","39451","41503","43940","46964",
"Saint-Martin (fr)","MAF","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","70","68","68","72","73","72","75","78","81","86","89","91","93","98","105","108","111","114","115","116","110","104","105","113","123","137","152","171","198","229","260","290","319","349","379","409","438","467","495","512","524","542","563","586","623","669","718","768","820","877","929","974","1023","1075","1124","1182","1256","1325","1607","2384","2483","2064","2063","2062","2078",
"Maroc","MAR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","150290","155408","160874","166661","173077","179988","187224","194709","202120","208993","215090","220589","225591","229944","233503","236323","238492","240181","241756","243701","246404","249912","254357","260076","267508","276950","288441","301993","317680","335595","355568","377655","401893","427549","453550","479312","504605","529003","552223","574086","594324","613392","632321","650862","667745","683759","701185","720489","740086","759667","780877","804872","832152","862865","897848","938196","984327","1036002","1091865","1151217","1206920","1261678","1326299","1395822","1464115",
"Monaco","MCO","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1613","1658","1706","1755","1811","1868","1922","1973","2014","2051","2098","2150","2205","2258","2317","2353","2358","2358","2364","2381","2409","2445","2472","2479","2483","2500","2537","2589","2650","2706","2750","2777","2798","2821","2843","2868","2896","2931","2975","3022","3056","3072","3091","3128","3173","3217","3259","3297","3416","3692","4059","4438","4823","5203","5564","5909","6175","6351","6569","6567","6586","6854","6882","6737","6633",
"Moldova","MDA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","35464","37059","38773","40605","42545","44640","46901","49220","51561","53939","55695","56820","58134","59848","61977","64498","67332","70235","72927","73045","72369","73106","73607","74282","75430","77149","79431","82032","84707","87245","89454","91596","94319","97483","100217","102193","103942","105120","106347","107418","108687","110066","111183","111523","111166","111230","112175","113154","113189","111949","109760","107865","106964","108351","113276","118718","123098","125949","128032","130402","133065","134202","134112","134709","136902",
"Madagascar","MDG","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","76690","78832","81020","83359","85803","88458","91497","94862","98615","102866","107599","112808","118489","124343","129826","134712","139031","142747","146006","149071","152090","154969","157722","160527","163521","166739","170198","173951","177870","181770","185603","189376","193086","196883","200911","205112","209527","214235","219141","224083","229012","233937","238812","243531","248008","252315","256589","260927","265467","270374","275787","281874","288794","297083","310036","327486","345975","365012","384629","404827","423486","441482","461467","483175","505942",
