"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Revenu élevé","HIC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","44086647","45376157","46613802","47824026","49119579","50631748","52162511","53662120","55143261","56580423","58065585","59650519","61264774","62904813","64587720","66327763","68055042","69857205","71706324","73468286","74856735","75643352","76060730","76424926","77107154","78316756","79804806","81393037","83053121","84796016","86571923","88435930","90300583","92073030","93841879","95438028","96814847","98202327","99435350","100527581","101728210","103126876","104628021","106164118","107869879","109691687","111500310","113121041","114522001","115814804","116990023","118562354","121171484","123972171","126874474","129739765","132478984","135204343","137975298","140807367","143572155","145992386","148966752","152730205","156700017",
"Chine, RAS de Hong Kong","HKG","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","60015","62633","63764","61339","56017","55159","59081","69610","84951","97655","111898","122633","128945","135869","143650","150423","157024","164125","171698","185738","195513","205138","212948","220572","227397","236157","245870","254163","261880","270113","277101","286038","294994","307092","321779","337975","362234","370414","378949","388853","398802","409889","421123","429755","442217","452480","461999","469721","475648","482226","493989","508180","527404","545608","569027","596968","624211","651331","681015","715790","746889","775067","804006","864202","904748",
"Honduras","HND","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","35496","36385","37442","38592","39722","40793","41801","42758","43686","44621","45604","46618","47649","48665","49662","51393","53929","56576","59210","61674","63935","65996","67880","69765","71862","74244","76897","79819","82063","83530","85073","86709","88402","90180","92147","94319","96676","99217","101577","103980","106698","109483","112386","115358","118322","121270","124288","127468","130888","134624","138750","143371","148730","155035","162591","171194","180344","189995","200112","210669","221029","230243","240587","252963","265653",
"Pays pauvres très endettés (PPTE)","HPC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2733522","2797438","2867731","2940162","3015526","3093924","3175167","3260970","3352060","3445932","3540886","3633592","3725558","3824172","3928610","4036456","4148466","4263950","4391368","4524886","4637665","4739546","4860564","4993583","5126933","5261307","5397405","5549421","5701401","5842498","5981997","6118250","6265770","6429701","6584115","6733719","6896429","7063384","7238615","7427901","7621638","7821535","8039392","8262486","8481050","8704875","8937657","9172626","9418029","9680147","9956832","10254980","10578812","10916057","11260566","11619004","12006326","12428965","12878790","13353980","13838918","14305124","14799657","15368281","15980212",
"Croatie","HRV","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","187091","191117","195519","200508","206542","213732","221771","229900","237673","245344","253146","261071","268977","277099","285682","294691","303935","312896","321141","327162","328485","324937","318874","313638","313527","319077","326920","335128","343227","351230","359353","361770","363452","375838","390770","399716","406155","415327","425722","434141","440197","432627","441004","448960","455862","462291","466884","470814","473900","473865","471146","470880","474178","477467","481312","484687","488423","490521","495236","500590","505472","509641","514134","520986","529214",
"Haïti","HTI","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","73255","75025","77124","79400","81956","84897","88079","91496","95102","98803","102544","106299","110034","113716","117321","120823","124197","127418","130474","133354","136046","138549","140870","143026","145018","146848","148537","150098","151527","152820","153996","155074","156085","157107","158224","159587","161252","163192","165448","168096","171158","174668","178685","183111","187592","192210","197163","202306","207633","213092","215825","218529","224410","230941","237573","244416","251706","259361","267407","275735","283924","291204","298619","307537","317164",
"Hongrie","HUN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","525834","543162","560164","577289","595844","614322","632950","651273","668033","683131","696928","710818","727699","746293","765763","785097","802178","819891","836445","850616","854536","841806","822794","802596","795697","806292","820527","836077","851665","855463","858824","871898","882344","891685","901622","912689","922707","931555","941311","948897","955795","963601","971086","978214","985676","994322","1003506","1014209","1025447","1037703","1047316","1054534","1063156","1075614","1090872","1106382","1122778","1137730","1153840","1177178","1200027","1212114","1219993","1229887","1235075",
"BIRD seulement","IBD","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","42662235","43174089","44079388","45270601","46505445","47940911","49544361","51152228","52889928","54714086","56557172","58519321","60560434","62659041","64894927","67180910","69441892","71761665","74176952","76643158","78902414","80748884","82435311","84206308","86169040","88255902","90473333","92873075","95550199","98533264","101578767","104641907","107913219","111399818","114969270","118586446","122204287","125901555","129666087","133350622","137099459","141033252","145127302","149287856","153310134","157169117","160949831","164416526","167447739","170439353","173788446","177901364","182907395","188503612","195001391","202676382","211005720","220116691","229784171","239762679","249804752","258525328","267488996","277476277","286776018",
"BIRD et IDA","IBT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","49098857","49764560","50838032","52207740","53632803","55268752","57083626","58916455","60891055","62956554","65035304","67202709","69454405","71803305","74303948","76865659","79412538","82029603","84762986","87566117","90151832","92314510","94336435","96453927","98770202","101227675","103827981","106632774","109718679","113103701","116555353","120023311","123715206","127647937","131660782","135719890","139795187","143958704","148200492","152384123","156657140","161138511","165808895","170562418","175178198","179639648","184046490","188162953","191862267","195557519","199665432","204599625","210478716","216924374","224324145","232967771","242348115","252585765","263467665","274721082","286009005","295922978","306185752","317639294","328469029",
"IDA totale","IDA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","6436622","6590471","6758644","6937139","7127358","7327841","7539265","7764227","8001127","8242468","8478132","8683388","8893971","9144264","9409021","9684749","9970646","10267938","10586034","10922959","11249418","11565626","11901124","12247619","12601162","12971773","13354648","13759699","14168480","14570437","14976586","15381404","15801987","16248119","16691512","17133444","17590900","18057149","18534405","19033501","19557681","20105259","20681593","21274562","21868064","22470531","23096659","23746427","24414528","25118166","25876986","26698261","27571321","28420762","29322754","30291389","31342395","32469074","33683494","34958403","36204253","37397650","38696756","40163017","41693011",
"IDA mélange","IDB","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1956029","2010966","2069586","2132249","2198290","2266778","2338913","2414467","2492851","2572019","2648921","2721133","2792334","2867208","2945762","3029370","3117351","3211146","3312296","3420375","3533968","3649220","3765080","3879558","3998774","4128365","4262777","4402011","4547096","4697197","4852622","5012519","5177349","5349218","5524897","5702067","5879504","6055443","6231461","6407904","6590078","6779912","6972723","7168995","7367576","7566355","7769213","7982159","8206868","8443941","8695298","8959137","9224077","9482483","9735835","10006130","10296557","10609182","10965054","11345751","11710285","12071094","12483483","12940290","13407985",
"Indonésie","IDN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1189325","1254505","1320404","1386598","1454801","1515250","1577711","1655245","1739138","1827763","1920426","2016847","2116367","2218350","2322416","2428478","2535850","2643906","2751201","2856220","2958482","3057106","3153278","3249606","3347025","3446024","3547839","3654399","3767803","3891243","4026999","4175436","4337606","4514248","4702110","4897476","5099995","5309831","5526593","5748499","5975405","6207653","6444408","6682375","6912746","7140100","7367496","7588569","7802670","8008970","8208054","8403877","8592222","8769099","8927827","9090608","9286578","9513069","9770792","10060915","10339867","10548993","10838530","11266429","11723365",
"IDA seulement","IDX","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","4480593","4579505","4689058","4804890","4929068","5061063","5200352","5349760","5508276","5670449","5829211","5962255","6101637","6277056","6463259","6655379","6853295","7056792","7273738","7502584","7715450","7916406","8136044","8368061","8602388","8843408","9091871","9357688","9621384","9873240","10123964","10368885","10624638","10898901","11166615","11431377","11711396","12001706","12302944","12625597","12967603","13325347","13708870","14105567","14500488","14904176","15327446","15764268","16207660","16674225","17181688","17739124","18347244","18938279","19586919","20285259","21045838","21859892","22718440","23612652","24493968","25326556","26213273","27222727","28285026",
"Île de Man","IMN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","5256","5334","5432","5544","5667","5810","5961","6125","6306","6495","6700","6872","6986","7078","7166","7257","7362","7477","7596","7714","7817","7876","7856","7785","7768","7821","7881","7923","7942","7961","7979","7990","7973","7933","7889","7842","7790","7719","7632","7543","7464","7428","7451","7507","7570","7637","7711","7786","7875","7984","8104","8266","8465","8660","8835","9002","9167","9328","9466","9582","9703","9796","9917","10106","10300",
"Inde","IND","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","7225811","7483034","7792872","8129052","8450699","8733562","8978111","9195688","9414309","9662355","9944033","10256573","10603602","10977321","11360685","11747394","12136446","12524840","12912462","13306171","13707877","14115086","14530006","14953290","15383673","15822113","16271093","16732443","17209680","17707581","18229464","18773459","19338191","19925317","20537189","21176012","21841764","22534048","23252912","23996149","24758525","25547324","26367963","27201620","28015845","28797908","29564084","30329988","31112422","31935130","32817547","33769698","34787328","35847852","37109634","38613415","40217956","41914690","43698562","45559944","47391566","48729429","50207224","52259267","54370752",
"Non classifié","INX","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlande","IRL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","166673","167816","168810","169614","170572","172460","174085","175056","176045","177094","178811","180837","182080","182913","184325","186812","189816","192857","196319","199710","202505","205133","207258","209000","211697","214263","216641","219664","222649","225133","227330","229537","231423","232654","233844","235135","236423","238029","239407","240362","241632","243873","246617","249600","253260","256347","258716","262798","268722","275784","283798","292283","301202","310502","320340","330331","340800","351730","363424","376361","389226","402164","418594","437354","454396",
"Iran, République islamique d’","IRN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","439487","443706","448588","454403","461374","469156","477595","486537","495896","506228","517744","530329","543988","558186","571891","584485","596083","606951","617177","628708","643363","663341","685505","707748","734406","766049","803630","847373","894432","941865","988882","1035848","1081230","1120945","1162702","1212634","1265882","1321408","1378915","1437721","1497109","1557954","1620842","1683542","1744964","1805480","1865453","1926128","1988390","2053319","2122197","2196287","2276624","2362122","2465022","2589024","2722332","2861797","3004114","3147483","3264993","3371463","3514781","3690093","3881164",
"Iraq","IRQ","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","136843","146518","156532","166920","177772","189170","201103","213450","225932","238227","250232","261832","273010","283900","294394","304438","314095","323640","333139","342036","350751","359126","366906","374979","382859","387190","390977","395199","396385","396799","390539","384397","387507","398889","410856","417399","423823","430230","437293","445394","454528","464083","475005","486407","498142","511442","514015","509201","519152","538312","555474","574243","598586","627879","653947","677060","702438","732925","768834","805878","836398","862465","886408","906351","930371",
"Islande","ISL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","7757","7989","8182","8359","8563","8797","9001","9159","9328","9516","9706","9914","10145","10388","10638","10878","11160","11482","11798","12110","12392","12609","12834","13104","13346","13581","13880","14211","14503","14752","15001","15315","15632","15893","16191","16546","16864","17160","17436","17657","17877","18167","18444","18613","18785","19026","19295","19629","20010","20395","20868","21388","21914","22539","23233","23897","24577","25273","26026","26861","27754","28736","29829","30516","31162",
"Israël","ISR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","55479","59587","64043","67712","71970","76367","80369","85989","89861","94471","100314","106790","113157","121670","129465","137183","144935","153011","161433","170964","180011","186678","191439","195234","197726","202707","207417","211934","217742","224276","235651","254866","267358","277784","287502","302131","316097","324685","332565","340192","348808","358109","368041","377667","385999","393220","399476","404381","408881","417654","427203","441659","460447","479051","496542","515735","536367","557076","577376","596826","615416","633053","650759","676221","691988",
"Italie","ITA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2732577","2809432","2880478","2941551","3008415","3081653","3157319","3235227","3307523","3382821","3470735","3562882","3654374","3745066","3840741","3937464","4029234","4123996","4226546","4328822","4391754","4419112","4424119","4394845","4377688","4449353","4570419","4699264","4829343","4945134","5060425","5179132","5300480","5412863","5657893","5767048","5747023","5856206","5948093","6038367","6133308","6227976","6325377","6429033","6552386","6677086","6789407","6880370","6947041","7009914","7074950","7158843","7262420","7370113","7476796","7557654","7618641","7670111","7753922","7782060","7821652","7861904","7923863","8004124","8116288",
"Jamaïque","JAM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","41435","43411","45147","46812","48660","50782","53205","55889","58684","61350","63739","66581","69684","72352","74973","77734","80673","83758","86793","89515","91773","93559","94961","95931","96689","97577","98593","99675","100646","101355","101746","101767","100715","98824","97058","95440","93984","92735","91602","90410","89155","87920","86767","85830","85251","85115","85389","86023","87019","88338","89926","91709","93557","95317","96693","98203","100365","102805","105537","108740","112528","116110","120326","126043","132116",
"Jordanie","JOR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","17092","17553","17887","18158","18500","19045","19815","20773","21826","22835","23685","24358","24900","25374","25812","26208","26571","26936","27338","27829","28483","29323","30333","31510","32864","34404","36152","38139","40369","42837","45794","48716","51287","53950","56692","59487","62320","65232","68285","71542","75099","79005","83213","87650","92298","97038","105808","114583","119469","124134","128926","134385","138825","143618","150135","161281","173678","183247","193832","204915","216014","226913","239198","254008","268816",
"Japon","JPN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3068233","3143664","3222918","3308977","3404699","3513145","3637086","3774652","3895541","4019479","4133921","4312663","4497498","4685292","4869158","5060408","5267316","5485695","5712029","5940160","6165056","6392733","6624376","6849173","7117680","7424087","7710555","8009629","8311201","8631487","8970545","9337085","9720634","10097058","10469873","10844910","11235509","11640081","12045202","12437176","12845954","13280467","13699695","14070066","14434707","14884215","15366291","15827051","16266221","16617694","16854992","17196136","17741033","18316758","18840874","19282585","19655730","19946628","20166467","20328138","20461982","20570957","20611664","20626142","20686478",
"Kazakhstan","KAZ","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","267175","269378","272304","276531","282939","291629","302734","316521","331925","347154","361692","375109","387235","399217","412639","427784","458029","503365","548013","642195","715289","714912","711775","707397","703532","701220","693590","681170","672156","675434","688887","704131","720846","735774","744141","745172","738473","722589","701353","688583","690299","701782","721909","744749","764590","779467","787255","783190","763713","739592","724451","721877","732268","751954","777595","807311","839437","873036","904386","933776","962574","988396","1026578","1078488","1131241",
"Kenya","KEN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","106454","105330","104898","105314","106262","107453","108904","110660","112644","114742","116883","118979","121430","124636","128481","132742","137273","142610","148899","155491","162326","169521","177378","186236","195731","205546","215701","226390","237662","249163","260523","271651","283169","295532","308781","322631","336521","350455","364743","379684","395003","410381","425202","438999","452154","464619","476242","486508","495581","504481","517373","538007","561628","587448","619695","657118","685768","712075","755720","800105","828440","854409","884623","915734","948603",
"République kirghize","KGZ","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","76273","76819","77119","77716","78895","80560","83023","86190","89745","92952","95404","97426","99161","100693","102659","104927","107460","110244","112831","114831","116037","116528","116278","115515","116224","119165","123174","128331","134908","141484","146108","150126","154003","158108","162276","165120","166436","166542","165752","165052","165257","166057","167284","168771","170335","171037","169730","165535","158830","151614","145961","143674","145272","149175","154678","161655","169024","176494","184543","191996","197933","203555","212909","226623","241708",
"Cambodge","KHM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","79518","81632","83880","86272","88810","91496","94326","97332","100486","103737","106989","110196","113428","116656","119872","118551","112044","105039","98692","97383","100570","103733","106926","110159","113415","116726","120137","123677","127313","131029","134860","138761","142783","147017","152119","158906","167423","177686","188634","199547","210762","222001","233426","245229","257546","270367","283318","296556","309956","323753","338493","354072","370902","389252","409291","431093","454128","478315","503643","529551","555840","581578","607860","635744","663786",
"Kiribati","KIR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1273","1256","1245","1244","1255","1270","1304","1352","1394","1415","1421","1429","1435","1440","1423","1383","1339","1290","1236","1228","1263","1293","1320","1344","1364","1386","1412","1436","1457","1481","1508","1534","1561","1589","1619","1646","1679","1717","1752","1780","1805","1842","1890","1940","1998","2061","2129","2201","2271","2331","2387","2435","2472","2517","2575","2649","2735","2824","2913","3001","3085","3157","3242","3359","3490",
"Saint-Kitts-et-Nevis","KNA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1905","1909","1912","1920","1932","1949","1968","1986","2001","2018","2035","2061","2097","2139","2180","2220","2262","2305","2346","2385","2404","2395","2379","2363","2347","2330","2308","2284","2262","2236","2206","2175","2152","2130","2108","2090","2075","2060","2043","2030","2026","2018","2001","1986","1978","1968","1962","1964","1972","1987","2004","1998","1978","1972","1975","2001","2053","2120","2194","2285","2398","2506","2612","2758","2925",
"Corée, République de","KOR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","471607","492230","513556","533399","549970","566934","584672","604941","626823","646409","669889","695931","719993","741588","762548","783070","805022","829197","854293","880747","909338","944799","984378","1018227","1046458","1080090","1122266","1164279","1207787","1252981","1297282","1349664","1411012","1474963","1545561","1618992","1692275","1772425","1851436","1935943","2034915","2139422","2245764","2354310","2464401","2573391","2699322","2830051","2957393","3072176","3190108","3313374","3429337","3554379","3696271","3836096","3963683","4112147","4286980","4467079","4679412","4900377","5114505","5349211","5606385",
"Koweït","KWT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3284","3660","4017","4325","4636","4939","5352","5881","6425","6967","7476","7922","8338","8771","9235","9762","10090","10172","10255","10386","10601","10893","11254","11671","12196","12795","13672","14920","16316","17882","14491","12817","16257","15887","12863","10696","10666","11435","12248","13074","13881","14648","15365","16038","16690","17571","18828","20302","21878","23532","25435","27875","30631","33449","36417","39923","43627","47459","52176","57655","62904","61495","61061","67358","70925",
"Amérique latine et Caraïbes (hors revenu élevé)","LAC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3245534","3350048","3468864","3599213","3736922","3883099","4037675","4198453","4363494","4531049","4701389","4881492","5074101","5271495","5475484","5691584","5917242","6149772","6386396","6622131","6851513","7088707","7338007","7589620","7848283","8119821","8411919","8726538","9059755","9410153","9762022","10114248","10480799","10864262","11267330","11684906","12114299","12557047","13005150","13455028","13908407","14378127","14868719","15371346","15888898","16423343","16973101","17524752","18080123","18657018","19257461","19898730","20594440","21336419","22133266","22979943","23852686","24760874","25723879","26729056","27667730","28498491","29424313","30545208","31762192",
"République démocratique populaire lao","LAO","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","29588","31084","32568","34066","35605","37210","38878","40605","42378","44145","45890","47619","49327","51022","52700","54344","55925","57470","59035","60648","62364","64197","66123","68104","70119","72169","74234","76298","78368","80470","82579","84700","86843","88975","91030","92988","94877","96622","98251","99869","101542","103351","105325","107417","109566","111891","115342","119759","124156","128514","132856","137161","141342","145299","149115","151388","152718","155158","158569","162898","168240","174126","180656","188160","196433",
"Liban","LBN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","55972","56554","57133","57687","58256","58843","59548","60325","61226","62257","63257","64367","65561","66797","68170","69674","69449","69308","70934","72087","72746","72953","71662","70231","70275","71024","72679","74700","76636","79206","82285","85683","89456","93435","97573","101921","106430","110965","115506","120115","124792","129559","134190","138941","144007","148979","154251","159973","165373","170414","174986","179982","188361","211033","238738","255133","266118","274747","280512","283717","289081","296562","305654","317765","330305",
"Libéria","LBR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","15687","15998","16323","16665","17009","17355","17709","18069","18440","18828","19246","19685","20144","20638","21176","21762","22391","23078","23818","24583","25383","26201","27020","27902","28892","29950","31090","32332","33651","35027","31419","28182","30224","31804","32050","32673","33964","37108","41510","44369","46567","48485","50290","51166","52235","55063","58605","61940","64793","67135","69356","71953","74217","75637","76957","78503","80305","82240","84333","86585","88988","91473","94172","97145","100228",
"Libye","LBY","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","29489","29912","30306","30671","31027","31393","31767","32156","32547","32936","33326","33729","34161","34622","35161","35828","36635","37595","38715","39999","41456","43089","44776","46405","48150","50162","52368","54736","57279","60041","63021","66149","69395","72726","76062","79411","82851","86397","89961","93391","96716","100082","103186","105877","108870","112469","115193","117512","120234","123655","127994","132030","135626","139590","144294","149771","155396","160910","165965","170471","175054","179580","185528","193045","200367",
"Sainte-Lucie","LCA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2288","2336","2391","2443","2491","2538","2589","2640","2689","2740","2793","2849","2910","2972","3030","3086","3140","3194","3253","3320","3388","3457","3532","3607","3687","3768","3845","3918","4025","4177","4346","4478","4564","4646","4714","4775","4829","4872","5047","5371","5720","5947","6027","6094","6160","6237","6326","6453","6636","6860","7063","7218","7373","7526","7681","7837","7994","8166","8354","8559","8783","8951","9162","9496","9855",
"Amérique latine et Caraïbes","LCN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3748050","3871678","4010443","4161999","4321422","4489759","4667209","4851597","5041074","5234007","5429490","5634413","5852968","6077997","6311134","6558050","6816453","7083464","7356124","7628374","7894091","8167501","8453761","8743554","9042126","9356013","9692979","10055247","10439581","10844743","11254853","11669293","12102228","12554684","13026910","13512991","14011268","14522446","15038336","15555876","16078117","16618283","17181811","17758867","18351403","18962316","19592634","20226902","20866856","21530398","22218743","22948123","23737211","24580086","25485010","26447952","27442090","28476669","29559373","30700043","31775664","32740888","33802356","35075733","36455838",
"Pays les moins avancés: classement de l’ONU","LDC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3954443","4044733","4140586","4241571","4349453","4464200","4584938","4714402","4851859","4993285","5134725","5256539","5386485","5549269","5719840","5892401","6068383","6246313","6433897","6632552","6821554","7005865","7205605","7412040","7619075","7828723","8039353","8263861","8483571","8692665","8903625","9108584","9323840","9556313","9781004","10005311","10246864","10499115","10764119","11047871","11344434","11653460","11988315","12336739","12684687","13044262","13422851","13813655","14216551","14645875","15110152","15613820","16158075","16716124","17287058","17895697","18555066","19263040","20011709","20794859","21568138","22287334","23056856","23944472","24875712",
"Faible revenu","LIC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1943334","1990138","2037593","2085664","2135221","2186556","2239693","2295294","2353303","2413195","2475176","2539129","2603893","2672118","2744996","2820784","2897697","2974938","3059463","3150656","3234428","3304329","3383048","3479650","3583982","3692606","3803375","3925683","4041214","4149140","4261366","4367173","4486270","4624710","4756081","4885693","5024513","5165025","5312242","5477048","5648707","5826237","6022670","6228476","6431556","6633899","6841446","7045446","7240205","7431105","7628564","7837745","8054873","8268389","8479688","8704990","8932011","9161982","9427984","9733869","10055925","10367582","10708384","11113486","11539495",
"Liechtenstein","LIE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","730","760","787","811","834","849","870","892","921","949","962","1000","1045","1092","1153","1206","1242","1280","1326","1373","1382","1378","1391","1399","1413","1442","1498","1556","1611","1662","1716","1776","1831","1876","1911","1925","1929","1932","1973","2035","2064","2102","2160","2218","2269","2323","2396","2485","2580","2685","2783","2878","3000","3132","3232","3314","3409","3533","3661","3770","3875","3991","4133","4284","4472",
"Sri Lanka","LKA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","173682","174125","175189","176956","179598","183163","187618","192984","199114","205733","212709","219987","227534","235418","243775","252701","262300","272716","283945","295876","308485","321636","334989","348501","362533","377713","394228","411597","429614","447928","466287","485530","505986","526790","547368","565529","581486","597959","615563","634665","655410","676503","695998","713850","730576","747996","768348","791892","819200","849511","883366","922356","967024","980076","1031976","1086249","1144063","1202626","1260225","1313266","1365761","1425590","1473511","1512434","1552826",
"Revenu intermédiaire, tranche inférieure","LMC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","13823552","14262596","14768432","15310148","15850103","16363238","16851208","17326681","17808923","18318527","18852572","19383841","19949518","20577107","21229468","21903709","22596843","23308206","24039226","24790738","25555080","26320717","27098495","27892670","28707495","29552080","30426818","31330655","32264496","33225935","34242439","35264549","36313320","37403994","38536939","39709446","40928230","42194572","43504307","44848878","46221262","47629430","49076348","50540814","51978807","53378042","54777379","56200984","57650939","59169694","60809705","62592357","64517528","66516165","68815126","71457753","74280632","77266467","80448477","83786825","87083855","89785319","92767896","96576999","100518110",
"Revenu faible et intermédiaire","LMY","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","41314045","41718439","42553608","43648703","44758238","46017693","47442998","48900586","50469741","52132463","53846272","55628400","57457569","59389547","61452002","63555931","65633626","67751219","70005364","72384840","74665571","76769333","78897020","81106695","83415512","85843985","88384154","91031891","93860929","96864344","99909684","102913207","106107258","109551902","113177787","116898383","120694466","124633028","128742698","132918756","137158863","141496705","145918342","150328617","154580471","158747195","162955927","167063653","170990976","174966190","179282403","184157099","189721380","195791076","202668039","210705027","219488329","229079240","239316216","249885173","260568084","270070170","279825987","290570378","300596521",
"Lesotho","LSO","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","21394","21815","22294","22812","23349","23885","24484","25118","25694","26221","26707","27162","27603","28055","28533","29068","29695","30412","31238","32181","33241","34411","35667","36978","38320","39655","40947","42192","43387","44524","45605","46626","47597","48528","49403","50220","50977","51735","52518","53254","53889","54379","54706","54876","54901","54788","54506","53980","53258","52496","51816","51303","51018","51081","51588","52019","52251","52675","53264","54003","54862","55492","56218","57322","58385",
"de dividende tardif démographique","LTE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","27726591","27715481","28039686","28602003","29201918","29996644","30991750","32041371","33180604","34371136","35559378","36806421","38061885","39350054","40751865","42180074","43569266","44993663","46531343","48161716","49625544","50726678","51679483","52652238","53755349","54970381","56276333","57693819","59296283","61169418","63113873","65052360","67146228","69402654","71654596","73929293","76184131","78436853","80770551","83050622","85336258","87715198","90117941","92538779","94874393","97131413","99372775","101368878","103001082","104586962","106439416","108936923","112125515","115775989","120088016","125203780","130756166","136868121","143339277","149932564","156688467","162903500","169341123","175851696","181151073",
"Lituanie","LTU","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","138528","144529","148133","153057","159371","166667","174061","179789","185783","191118","196771","203171","209312","215015","220908","226489","231315","236048","240173","242626","243000","242053","240609","238921","238001","238674","241236","245557","257108","263000","263532","270614","277237","283446","288733","293586","298723","304248","309705","314114","317789","323657","331753","339733","346141","350113","353522","357279","360182","360585","360498","360588","360290","360792","362773","364825","366195","367894","368869","369770","370813","370407","371017","374948","381502",
"Luxembourg","LUX","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","18575","19122","19671","20179","20813","21495","22086","22707","23294","23881","24571","25237","25840","26573","27346","27898","28205","28533","28914","29356","29809","29933","29820","29610","29537","29883","30379","30764","31207","31686","32171","32727","33234","33726","34295","34956","35622","36089","36428","36812","36832","36832","37222","37591","38068","38604","38977","39321","39773","40235","40688","41303","42053","42925","43980","45023","45903","47006","48005","49135","50252","51426","52820","54650","56600",
"Lettonie","LVA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","150060","153984","156921","160311","164928","170213","174721","178820","183318","187359","190783","194396","198469","201915","205521","209009","212065","215084","217696","219204","218503","215583","211966","209680","208503","207264","207612","210251","214317","216739","216496","222126","229577","231677","233000","234321","236044","238282","239863","240819","241994","243447","246076","249331","252255","255067","257988","259993","260467","260155","258941","257636","257171","257439","258843","260128","260606","261030","261038","261425","262342","261752","262454","266083","267537",
