country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1991,46.0579919760658,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1990,42.7122116009725,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1989,39.128400199944,,1
OED,OECD members,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1994,44.4909772545934,,1
OED,OECD members,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1992,43.5825489839274,,1
OED,OECD members,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1991,41.7938237861658,,1
OED,OECD members,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1990,36.0551552595304,,1
PST,Post-demographic dividend,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1992,44.106143890209,,1
PST,Post-demographic dividend,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1991,41.8412188396362,,1
PST,Post-demographic dividend,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1990,35.3249780489476,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2018,46.5656471581538,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2017,47.6257691620468,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2016,47.6728207481302,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2015,50.8423091675751,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2014,50.6062629648635,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2013,50.9967091013628,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2012,51.2727904226404,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2011,52.1832993863618,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2010,52.0331586963563,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2009,56.3529447807272,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2008,57.0954415021292,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2007,58.2777103305044,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2006,60.5562898681274,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2005,63.0918598841689,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2004,63.9289388384921,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2003,60.9943097223078,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2002,61.480702979549,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2001,58.2364465802722,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2000,56.5678102867184,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1999,53.0238082183941,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1998,51.8518557700619,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1997,51.7133623221527,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1996,47.5900259577279,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1995,49.3635520962941,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1994,51.3744969469253,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1993,53.4793966111998,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1992,51.4282900315058,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1991,51.8804241792514,,1
SAS,South Asia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1990,52.4090353608959,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2018,46.5656471581538,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2017,47.6257691620468,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2016,47.6728207481302,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2015,50.8423091675751,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2014,50.6062629648635,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2013,50.9967091013628,,1
