country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2011,1.61625738946346,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2010,1.68531094912292,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2009,1.40380777269711,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2008,1.34581535770732,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2007,1.24677715214486,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2006,1.24929117013326,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2005,1.17879907411353,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2004,1.1066161470508,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2003,1.00542495098984,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2002,0.910531317628993,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2001,0.798871770384659,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2000,0.729039695052388,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1999,0.693086281006946,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1998,0.626773527661505,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1997,0.56409727532075,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1996,0.462361138496235,,2
